Metadata_Well,TimepointName,Staining,Metadata_WellRow,Metadata_WellColumn,Metadata_Field,Replicate,Time,PassageNumber,Drug,Polylysine
C10,R4T1,Tfn/EEA1,3,10,1,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,2,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,3,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,4,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,5,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,6,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,7,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,8,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,9,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,10,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,11,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,12,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,13,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,14,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,15,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,16,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,17,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,18,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,19,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,20,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,21,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,22,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,23,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,24,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,25,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,26,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,27,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,28,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,29,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,30,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,31,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,32,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,33,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,34,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,35,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,36,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,37,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,38,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,39,4,1,9,None,FALSE
C10,R4T1,Tfn/EEA1,3,10,40,4,1,9,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,1,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,2,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,3,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,4,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,5,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,6,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,7,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,8,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,9,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,10,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,11,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,12,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,13,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,14,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,15,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,16,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,17,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,18,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,19,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,20,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,21,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,22,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,23,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,24,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,25,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,26,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,27,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,28,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,29,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,30,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,31,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,32,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,33,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,34,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,35,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,36,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,37,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,38,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,39,5,0,6,None,FALSE
C11,R5T0,Tfn/EEA1,3,11,40,5,0,6,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,1,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,2,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,3,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,4,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,5,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,6,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,7,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,8,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,9,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,10,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,11,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,12,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,13,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,14,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,15,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,16,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,17,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,18,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,19,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,20,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,21,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,22,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,23,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,24,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,25,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,26,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,27,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,28,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,29,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,30,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,31,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,32,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,33,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,34,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,35,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,36,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,37,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,38,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,39,1,4,17,None,FALSE
D02,R1T4,MitoTracker/LAMP1,4,2,40,1,4,17,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,1,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,2,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,3,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,4,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,5,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,6,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,7,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,8,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,9,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,10,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,11,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,12,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,13,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,14,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,15,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,16,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,17,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,18,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,19,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,20,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,21,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,22,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,23,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,24,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,25,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,26,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,27,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,28,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,29,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,30,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,31,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,32,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,33,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,34,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,35,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,36,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,37,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,38,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,39,2,3,14,None,FALSE
D03,R2T3,MitoTracker/LAMP1,4,3,40,2,3,14,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,1,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,2,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,3,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,4,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,5,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,6,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,7,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,8,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,9,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,10,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,11,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,12,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,13,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,14,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,15,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,16,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,17,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,18,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,19,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,20,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,21,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,22,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,23,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,24,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,25,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,26,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,27,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,28,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,29,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,30,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,31,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,32,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,33,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,34,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,35,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,36,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,37,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,38,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,39,3,2,11,None,FALSE
D04,R3T2,MitoTracker/LAMP1,4,4,40,3,2,11,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,1,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,2,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,3,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,4,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,5,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,6,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,7,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,8,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,9,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,10,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,11,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,12,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,13,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,14,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,15,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,16,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,17,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,18,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,19,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,20,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,21,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,22,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,23,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,24,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,25,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,26,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,27,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,28,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,29,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,30,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,31,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,32,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,33,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,34,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,35,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,36,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,37,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,38,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,39,4,1,9,None,FALSE
D05,R4T1,MitoTracker/LAMP1,4,5,40,4,1,9,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,1,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,2,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,3,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,4,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,5,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,6,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,7,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,8,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,9,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,10,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,11,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,12,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,13,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,14,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,15,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,16,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,17,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,18,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,19,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,20,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,21,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,22,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,23,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,24,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,25,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,26,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,27,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,28,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,29,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,30,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,31,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,32,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,33,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,34,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,35,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,36,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,37,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,38,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,39,5,0,6,None,FALSE
D06,R5T0,MitoTracker/LAMP1,4,6,40,5,0,6,None,FALSE
D07,R1T4,Tfn/EEA1,4,7,1,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,2,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,3,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,4,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,5,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,6,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,7,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,8,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,9,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,10,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,11,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,12,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,13,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,14,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,15,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,16,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,17,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,18,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,19,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,20,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,21,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,22,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,23,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,24,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,25,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,26,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,27,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,28,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,29,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,30,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,31,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,32,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,33,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,34,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,35,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,36,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,37,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,38,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,39,1,4,17,Ikarugamycin,FALSE
D07,R1T4,Tfn/EEA1,4,7,40,1,4,17,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,1,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,2,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,3,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,4,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,5,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,6,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,7,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,8,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,9,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,10,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,11,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,12,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,13,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,14,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,15,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,16,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,17,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,18,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,19,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,20,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,21,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,22,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,23,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,24,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,25,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,26,3,2,14,Ikarugamycin,FALSE
D08,R2T3,Tfn/EEA1,4,8,27,3,2,14,Ikarugamycin,FALSE
